TaxiID,latitude,longitude,occupancy,time
abboip,37.7583,-122.42557,1,1211063136
abboip,37.75814,-122.42796,1,1211063196
abboip,37.75808,-122.42873,1,1211063256
abboip,37.75806,-122.42874,1,1211063316
abboip,37.75808,-122.42875,1,1211063376
abboip,37.75807,-122.42875,1,1211063434
abboip,37.75806,-122.42875,0,1211063436
abboip,37.758,-122.42909,0,1211063557
abboip,37.7581,-122.42813,0,1211063618
abboip,37.7582,-122.42599,0,1211063678
abboip,37.7584,-122.4237,0,1211063740
abboip,37.75852,-122.42148,0,1211063792
abboip,37.75872,-122.41922,0,1211063854
abboip,37.75567,-122.41881,0,1211063917
abboip,37.75513,-122.4186,1,1211063944
abboip,37.75237,-122.41846,1,1211064004
abboip,37.74927,-122.41819,1,1211064065
abboip,37.74608,-122.41962,1,1211064126
abboip,37.74348,-122.42128,1,1211064185
abboip,37.74163,-122.42246,1,1211064255
abboip,37.74054,-122.42319,1,1211064297
abboip,37.74002,-122.42355,1,1211064337
abboip,37.73626,-122.42445,1,1211064398
abboip,37.73278,-122.42733,1,1211064463
abboip,37.72881,-122.4312,1,1211064518
abboip,37.72791,-122.43226,1,1211064573
abboip,37.72791,-122.43226,0,1211064576
abboip,37.72963,-122.43028,0,1211064639
abboip,37.72962,-122.43029,0,1211064693
abboip,37.72964,-122.43032,0,1211064754
abboip,37.72966,-122.43035,0,1211064814
abboip,37.72966,-122.43035,0,1211064875
abboip,37.72966,-122.43034,0,1211064939
abboip,37.72965,-122.43033,0,1211065002
abboip,37.72966,-122.43033,0,1211065055
abboip,37.72964,-122.43302,0,1211065109
abboip,37.72969,-122.43374,0,1211065169
abboip,37.72683,-122.4361,0,1211065229
abboip,37.72522,-122.4379,0,1211065294
abboip,37.72393,-122.43863,0,1211065369
abboip,37.72145,-122.4402,0,1211065412
abboip,37.72037,-122.44089,0,1211065471
abboip,37.71894,-122.44373,0,1211065534
abboip,37.71938,-122.44529,0,1211065575
abboip,37.71933,-122.44529,0,1211065636
abboip,37.71933,-122.44528,1,1211065673
abboip,37.71827,-122.44295,1,1211065733
abboip,37.71675,-122.44132,1,1211065793
abboip,37.71675,-122.44132,1,1211065853
abboip,37.71563,-122.43935,1,1211065930
abboip,37.71426,-122.43623,1,1211065974
abboip,37.71435,-122.43606,1,1211066033
abboip,37.71758,-122.43368,1,1211066104
abboip,37.72022,-122.42987,1,1211066158
abboip,37.71789,-122.42547,1,1211066230
abboip,37.71803,-122.41427,1,1211066276
abboip,37.71996,-122.40682,1,1211066336
abboip,37.72152,-122.40106,1,1211066400
abboip,37.72497,-122.40251,1,1211066458
abboip,37.7292,-122.40427,1,1211066534
abboip,37.73087,-122.40495,1,1211066579
abboip,37.73048,-122.40533,1,1211066639
abboip,37.73048,-122.40519,1,1211066699
abboip,37.73048,-122.40519,1,1211066760
abboip,37.73048,-122.40517,1,1211066820
abboip,37.73056,-122.40506,1,1211066880
abboip,37.72875,-122.4041,1,1211066940
abboip,37.725,-122.40256,1,1211067005
abboip,37.72117,-122.40096,1,1211067060
abboip,37.71455,-122.40149,1,1211067121
abboip,37.71134,-122.40371,1,1211067181
abboip,37.70903,-122.40521,1,1211067241
abboip,37.70538,-122.4093,1,1211067303
abboip,37.70715,-122.41559,1,1211067363
abboip,37.70956,-122.42382,1,1211067428
abboip,37.71315,-122.43361,1,1211067494
abboip,37.71564,-122.43932,1,1211067544
abboip,37.71772,-122.44217,1,1211067604
abboip,37.71867,-122.44446,1,1211067674
abboip,37.72016,-122.44519,1,1211067730
abboip,37.72166,-122.44585,1,1211067785
abboip,37.72263,-122.44504,0,1211067786
abboip,37.72848,-122.44047,0,1211067878
abboip,37.73092,-122.43549,0,1211067939
abboip,37.73862,-122.42443,0,1211068004
abboip,37.7406,-122.4239,0,1211068020
abboip,37.74582,-122.42195,0,1211068082
abboip,37.74407,-122.42194,0,1211068140
abboip,37.74699,-122.41897,0,1211068202
abboip,37.74779,-122.41846,0,1211068262
abboip,37.7482,-122.41511,0,1211068328
abboip,37.74822,-122.41424,0,1211068359
abboip,37.74851,-122.40747,0,1211068418
abboip,37.74967,-122.39758,0,1211068479
abboip,37.75006,-122.39342,0,1211068541
abboip,37.7511,-122.39343,0,1211068610
abboip,37.75203,-122.39444,0,1211068661
abboip,37.75199,-122.39444,0,1211068736
abboip,37.75198,-122.39443,0,1211068789
abboip,37.75198,-122.39443,0,1211068840
abboip,37.75199,-122.39476,0,1211068900
abboip,37.75193,-122.395,0,1211068963
abboip,37.75194,-122.39502,0,1211069027
abboip,37.75194,-122.39503,0,1211069081
abboip,37.75171,-122.39527,0,1211069143
abboip,37.75168,-122.39527,0,1211069212
abboip,37.75168,-122.39527,0,1211069262
abboip,37.75163,-122.39528,0,1211069322
abboip,37.75158,-122.39528,0,1211069387
abboip,37.75158,-122.39527,0,1211069442
abboip,37.75157,-122.39527,0,1211069484
abboip,37.75148,-122.39515,0,1211069550
abboip,37.75138,-122.39541,0,1211069665
abboip,37.75133,-122.39536,0,1211069726
abboip,37.75125,-122.3953,0,1211069786
abboip,37.75133,-122.39481,0,1211069847
abboip,37.75191,-122.39493,0,1211069907
abboip,37.75141,-122.39458,0,1211069969
abboip,37.75142,-122.39458,0,1211070085
abboip,37.75142,-122.39457,0,1211070149
abboip,37.75143,-122.39457,0,1211070200
abboip,37.75146,-122.39457,0,1211070266
abboip,37.75142,-122.39458,0,1211070321
abboip,37.75144,-122.39457,0,1211070400
abboip,37.75148,-122.39456,0,1211070442
abboip,37.75142,-122.39458,0,1211070530
abboip,37.75144,-122.39458,0,1211070651
abboip,37.75147,-122.39455,0,1211070712
abboip,37.75146,-122.39458,0,1211070766
abboip,37.7514,-122.39459,0,1211070846
abboip,37.75142,-122.39459,0,1211070898
abboip,37.75142,-122.39459,0,1211070947
abboip,37.75142,-122.39459,0,1211071008
abboip,37.7514,-122.39458,0,1211071068
abboip,37.75143,-122.39459,0,1211071128
abboip,37.75145,-122.39458,0,1211071202
abboip,37.75146,-122.39457,0,1211071249
abboip,37.75146,-122.39458,0,1211071288
abboip,37.75143,-122.39458,0,1211071348
abboip,37.75141,-122.39458,0,1211071480
abboip,37.75142,-122.39458,0,1211071530
abboip,37.75143,-122.39457,0,1211071590
abboip,37.75142,-122.39458,0,1211071650
abboip,37.75142,-122.39458,0,1211071716
abboip,37.75141,-122.39458,0,1211071770
abboip,37.75145,-122.39457,0,1211071845
abboip,37.75136,-122.39457,0,1211071902
abboip,37.75147,-122.39456,0,1211071953
abboip,37.75137,-122.39459,0,1211072017
abboip,37.75145,-122.39458,0,1211072080
abboip,37.75138,-122.3946,0,1211072140
abboip,37.75137,-122.3946,0,1211072194
abboip,37.75142,-122.39458,0,1211072258
abboip,37.75139,-122.39459,0,1211072308
abboip,37.7515,-122.39459,0,1211072385
abboip,37.75135,-122.3946,0,1211072423
abboip,37.75133,-122.39461,0,1211072483
abboip,37.75146,-122.39457,0,1211072548
abboip,37.75137,-122.3946,0,1211072609
abboip,37.75136,-122.39461,0,1211072679
abboip,37.75139,-122.39461,0,1211072716
abboip,37.75143,-122.39459,0,1211072766
abboip,37.75143,-122.39459,0,1211072826
abboip,37.75145,-122.3946,0,1211072886
abboip,37.75145,-122.3946,0,1211072946
abboip,37.75143,-122.39459,0,1211073014
abboip,37.75144,-122.3946,0,1211073067
abboip,37.75143,-122.39459,0,1211073128
abboip,37.75143,-122.39459,0,1211073188
abboip,37.75142,-122.39459,0,1211073263
abboip,37.75141,-122.39459,0,1211073318
abboip,37.75142,-122.39459,0,1211073368
abboip,37.75142,-122.39458,0,1211073430
abboip,37.75143,-122.39458,0,1211073493
abboip,37.75144,-122.39458,0,1211073563
abboip,37.75144,-122.39458,0,1211073621
abboip,37.75143,-122.39459,0,1211073680
abboip,37.75181,-122.39456,0,1211073718
abboip,37.75138,-122.39487,0,1211073764
abboip,37.75134,-122.39487,0,1211073820
abboip,37.75137,-122.39486,0,1211073883
abboip,37.75137,-122.39486,0,1211073943
abboip,37.75135,-122.39486,0,1211074002
abboip,37.7513,-122.39479,0,1211074062
abboip,37.75137,-122.39486,0,1211074129
abboip,37.75133,-122.39487,0,1211074183
abboip,37.75132,-122.39487,0,1211074250
abboip,37.75136,-122.39487,0,1211074306
abboip,37.75131,-122.39487,0,1211074368
abboip,37.75127,-122.39487,0,1211074427
abboip,37.75128,-122.39487,0,1211074488
abboip,37.75124,-122.39488,0,1211074529
abboip,37.75121,-122.39487,0,1211074589
abboip,37.75116,-122.39488,0,1211074649
abboip,37.75118,-122.39488,0,1211074709
abboip,37.75118,-122.39485,0,1211074770
abboip,37.75127,-122.39479,0,1211074830
abboip,37.75062,-122.39531,0,1211074891
abboip,37.74956,-122.39999,0,1211074952
abboip,37.74854,-122.40871,0,1211075012
abboip,37.74834,-122.41334,0,1211075097
abboip,37.74825,-122.41734,0,1211075158
abboip,37.74953,-122.42037,0,1211075209
abboip,37.75415,-122.42083,0,1211075269
abboip,37.75706,-122.42112,0,1211075335
abboip,37.76003,-122.4214,1,1211075376
abboip,37.76641,-122.422,1,1211075441
abboip,37.76868,-122.42223,1,1211075496
abboip,37.77171,-122.42254,1,1211075556
abboip,37.77298,-122.42206,1,1211075622
abboip,37.77488,-122.42056,1,1211075683
abboip,37.77804,-122.42155,1,1211075746
abboip,37.78464,-122.42283,1,1211075798
abboip,37.78815,-122.42359,1,1211075867
abboip,37.79303,-122.42456,1,1211075918
abboip,37.79574,-122.42377,1,1211075967
abboip,37.79584,-122.42249,1,1211076037
abboip,37.79732,-122.41058,1,1211076081
abboip,37.79795,-122.40588,1,1211076141
abboip,37.79803,-122.40569,1,1211076167
abboip,37.79803,-122.40569,0,1211076170
abboip,37.79767,-122.40632,0,1211076230
abboip,37.79923,-122.40859,1,1211076316
abboip,37.79894,-122.40894,1,1211076371
abboip,37.79775,-122.4087,1,1211076431
abboip,37.79604,-122.41363,1,1211076492
abboip,37.79344,-122.41448,1,1211076552
abboip,37.79167,-122.41419,1,1211076612
abboip,37.78959,-122.41389,1,1211076672
abboip,37.78821,-122.41654,0,1211076760
abboip,37.78843,-122.41535,0,1211076820
abboip,37.78843,-122.41535,0,1211076846
abboip,37.78841,-122.41533,1,1211076865
abboip,37.78749,-122.4167,1,1211076926
abboip,37.78749,-122.4167,1,1211076939
abboip,37.78003,-122.41514,1,1211077046
abboip,37.77679,-122.41226,1,1211077106
abboip,37.77663,-122.40797,1,1211077166
abboip,37.78106,-122.40235,1,1211077227
abboip,37.77978,-122.39849,1,1211077294
abboip,37.77921,-122.39771,1,1211077364
abboip,37.77888,-122.39722,0,1211077367
abboip,37.7767,-122.3955,0,1211077426
abboip,37.77508,-122.39765,0,1211077487
abboip,37.77197,-122.40148,0,1211077546
abboip,37.76972,-122.40531,0,1211077607
abboip,37.76941,-122.40704,0,1211077667
abboip,37.76852,-122.41303,0,1211077727
abboip,37.76899,-122.41297,0,1211077788
abboip,37.76878,-122.41328,0,1211077820
abboip,37.76877,-122.41332,1,1211077823
abboip,37.75972,-122.41481,1,1211077933
abboip,37.75437,-122.41429,1,1211077991
abboip,37.7495,-122.41381,1,1211078052
abboip,37.74929,-122.41443,1,1211078109
abboip,37.75068,-122.41499,0,1211078116
abboip,37.7511,-122.41092,0,1211078171
abboip,37.75267,-122.41072,0,1211078288
abboip,37.75269,-122.41071,0,1211078383
abboip,37.75272,-122.41072,0,1211078457
abboip,37.75274,-122.41074,0,1211078561
abboip,37.75274,-122.41075,0,1211078621
abboip,37.75273,-122.41073,0,1211078682
abboip,37.75275,-122.41073,0,1211078742
abboip,37.75329,-122.41013,1,1211078802
abboip,37.75343,-122.41013,0,1211078816
abboip,37.75408,-122.41474,0,1211078872
abboip,37.75388,-122.41843,0,1211078927
abboip,37.75534,-122.42066,0,1211079008
abboip,37.7551,-122.42468,0,1211079068
abboip,37.75272,-122.42757,0,1211079128
abboip,37.75265,-122.42758,1,1211079162
abboip,37.75146,-122.43172,1,1211079243
abboip,37.75371,-122.4343,1,1211079303
abboip,37.7593,-122.43479,1,1211079364
abboip,37.7607,-122.4349,1,1211079399
abboip,37.7607,-122.4349,0,1211079401
abboip,37.76071,-122.4349,1,1211079414
abboip,37.76229,-122.43506,1,1211079475
abboip,37.76535,-122.43538,1,1211079534
abboip,37.76733,-122.43604,1,1211079604
abboip,37.77059,-122.43968,1,1211079658
abboip,37.77076,-122.44026,1,1211079678
abboip,37.7708,-122.44093,0,1211079693
abboip,37.77063,-122.44219,1,1211079698
abboip,37.77114,-122.4373,1,1211079761
abboip,37.77148,-122.43553,1,1211079826
abboip,37.77195,-122.43171,1,1211079882
abboip,37.77208,-122.43026,1,1211079939
abboip,37.77209,-122.43026,1,1211079971
abboip,37.7721,-122.43026,0,1211079973
abboip,37.77144,-122.42867,0,1211080033
abboip,37.77093,-122.43242,0,1211080093
abboip,37.77073,-122.43388,0,1211080116
abboip,37.77133,-122.43671,0,1211080199
abboip,37.77133,-122.43725,1,1211080209
abboip,37.77128,-122.43721,1,1211080278
abboip,37.77114,-122.43869,1,1211080340
abboip,37.76985,-122.43631,1,1211080390
abboip,37.76911,-122.43388,1,1211080450
abboip,37.76766,-122.42976,1,1211080510
abboip,37.76746,-122.42917,1,1211080571
abboip,37.76746,-122.42917,0,1211080583
abboip,37.7662,-122.43062,0,1211080618
abboip,37.76486,-122.43098,0,1211080678
abboip,37.76258,-122.4334,0,1211080738
abboip,37.76269,-122.43397,0,1211080834
abboip,37.76257,-122.43492,1,1211080886
abboip,37.76135,-122.43284,1,1211080947
abboip,37.75782,-122.43252,1,1211081006
abboip,37.7531,-122.43201,1,1211081066
abboip,37.7492,-122.43169,1,1211081128
abboip,37.74466,-122.43124,1,1211081188
abboip,37.74326,-122.4341,1,1211081249
abboip,37.7432,-122.43415,1,1211081308
abboip,37.7432,-122.43414,0,1211081310
abboip,37.74325,-122.43247,0,1211081381
abboip,37.74468,-122.42672,0,1211081430
abboip,37.74917,-122.42719,0,1211081507
abboip,37.75449,-122.42765,0,1211081553
abboip,37.75819,-122.42695,0,1211081632
abboip,37.76087,-122.42599,0,1211081694
abboip,37.76135,-122.42831,0,1211081752
abboip,37.76002,-122.4305,0,1211081818
abboip,37.75947,-122.43247,0,1211081874
abboip,37.75932,-122.43402,1,1211081940
abboip,37.76135,-122.43496,1,1211081998
abboip,37.76385,-122.43341,1,1211082059
abboip,37.76568,-122.43125,1,1211082087
abboip,37.7694,-122.42645,1,1211082152
abboip,37.77185,-122.42343,1,1211082207
abboip,37.77313,-122.42187,1,1211082267
abboip,37.77482,-122.41962,1,1211082328
abboip,37.77683,-122.41721,1,1211082389
abboip,37.7791,-122.41435,1,1211082453
abboip,37.78118,-122.40886,1,1211082567
abboip,37.77864,-122.40587,1,1211082618
abboip,37.77546,-122.40166,1,1211082682
abboip,37.77466,-122.40131,1,1211082713
abboip,37.77466,-122.40131,0,1211082715
abboip,37.77392,-122.40217,0,1211082730
abboip,37.77024,-122.40376,0,1211082820
abboip,37.76704,-122.40186,0,1211082880
abboip,37.76574,-122.40173,1,1211082909
abboip,37.76473,-122.40537,1,1211082970
abboip,37.76902,-122.40785,1,1211083064
abboip,37.76913,-122.40781,1,1211083134
abboip,37.76948,-122.41349,1,1211083184
abboip,37.77075,-122.41514,1,1211083244
abboip,37.77301,-122.41541,1,1211083304
abboip,37.77246,-122.41957,1,1211083371
abboip,37.77349,-122.42104,1,1211083429
abboip,37.77348,-122.42103,0,1211083432
abboip,37.77368,-122.42134,0,1211083492
abboip,37.77369,-122.42135,1,1211083519
abboip,37.77355,-122.42153,1,1211083526
abboip,37.77333,-122.42379,1,1211083586
abboip,37.77518,-122.42199,1,1211083654
abboip,37.77718,-122.42138,1,1211083676
abboip,37.78481,-122.42281,1,1211083741
abboip,37.78881,-122.41979,1,1211083801
abboip,37.79006,-122.41199,1,1211083864
abboip,37.79033,-122.40902,1,1211083916
abboip,37.79041,-122.40521,1,1211084043
abboip,37.78988,-122.40555,1,1211084064
abboip,37.78994,-122.40551,0,1211084079
abboip,37.79096,-122.40424,0,1211084092
abboip,37.7911,-122.40857,0,1211084140
abboip,37.79109,-122.40971,0,1211084200
abboip,37.78996,-122.41042,0,1211084257
abboip,37.78912,-122.41017,1,1211084287
abboip,37.78684,-122.40987,1,1211084337
abboip,37.78445,-122.40908,1,1211084402
abboip,37.78333,-122.40776,1,1211084470
abboip,37.78049,-122.40622,1,1211084517
abboip,37.77598,-122.40252,1,1211084577
abboip,37.77046,-122.39807,1,1211084638
abboip,37.75749,-122.39245,1,1211084694
abboip,37.7442,-122.39577,1,1211084749
abboip,37.73316,-122.40492,1,1211084801
abboip,37.72024,-122.39997,1,1211084854
abboip,37.70705,-122.39476,1,1211084911
abboip,37.69368,-122.39177,1,1211084957
abboip,37.68032,-122.38873,1,1211085004
abboip,37.64428,-122.40634,1,1211085156
abboip,37.63086,-122.40317,1,1211085214
abboip,37.61792,-122.39946,1,1211085250
abboip,37.61484,-122.3912,1,1211085315
abboip,37.61476,-122.3857,1,1211085371
abboip,37.61524,-122.38469,1,1211085429
abboip,37.61613,-122.38424,1,1211085489
abboip,37.61761,-122.38543,0,1211085501
abboip,37.61475,-122.39334,0,1211085557
abboip,37.62472,-122.40113,0,1211085627
abboip,37.65147,-122.40679,0,1211085715
abboip,37.6635,-122.39932,0,1211085784
abboip,37.67426,-122.38946,0,1211085826
abboip,37.68753,-122.39022,0,1211085867
abboip,37.70084,-122.39321,0,1211085913
abboip,37.71423,-122.39733,0,1211085975
abboip,37.72038,-122.3999,0,1211085992
abboip,37.73594,-122.40672,0,1211086087
abboip,37.73302,-122.40462,0,1211086147
abboip,37.73468,-122.40187,0,1211086193
abboip,37.73378,-122.40045,0,1211086240
abboip,37.73374,-122.40041,0,1211086287
abboip,37.73293,-122.40488,0,1211086399
abboip,37.73795,-122.40776,0,1211086464
abboip,37.75082,-122.40324,0,1211086521
abboip,37.75977,-122.40625,0,1211086556
abboip,37.77089,-122.40867,0,1211086617
abboip,37.77239,-122.4099,0,1211086678
abboip,37.77333,-122.41112,0,1211086709
abboip,37.77722,-122.41594,0,1211086767
abboip,37.78358,-122.41758,0,1211086835
abboip,37.78546,-122.41543,0,1211086889
abboip,37.78563,-122.41484,0,1211086937
abboip,37.78561,-122.41487,0,1211086997
abboip,37.78558,-122.41489,0,1211087057
abboip,37.78558,-122.41489,0,1211087068
abboip,37.7855,-122.41492,0,1211087107
abboip,37.78543,-122.41498,0,1211087136
abboip,37.78547,-122.41495,0,1211087191
abboip,37.78562,-122.41492,0,1211087258
abboip,37.78555,-122.41495,0,1211087316
abboip,37.78552,-122.41495,0,1211087371
abboip,37.78564,-122.41494,0,1211087425
abboip,37.78548,-122.41496,0,1211087550
abboip,37.78568,-122.41488,0,1211087605
abboip,37.78551,-122.41495,0,1211087670
abboip,37.78567,-122.41433,0,1211087733
abboip,37.78621,-122.41086,0,1211087794
abboip,37.78559,-122.40971,0,1211087864
abboip,37.7864,-122.40706,0,1211087924
abboip,37.78657,-122.40687,1,1211087945
abboip,37.78382,-122.40832,1,1211087986
abboip,37.78302,-122.4123,1,1211088056
abboip,37.78224,-122.41856,1,1211088117
abboip,37.78172,-122.42337,1,1211088173
abboip,37.78192,-122.43253,1,1211088290
abboip,37.78405,-122.43271,1,1211088354
abboip,37.78432,-122.43283,1,1211088379
abboip,37.78432,-122.43283,0,1211088381
abboip,37.78431,-122.43284,1,1211088403
abboip,37.78496,-122.4313,1,1211088524
abboip,37.78515,-122.42535,1,1211088590
abboip,37.78184,-122.42395,1,1211088644
abboip,37.77889,-122.42218,1,1211088704
abboip,37.77995,-122.42127,1,1211088764
abboip,37.77868,-122.41833,1,1211088836
abboip,37.77481,-122.41538,1,1211088884
abboip,37.77481,-122.41538,1,1211088899
abboip,37.76995,-122.40855,1,1211088945
abboip,37.76415,-122.40517,1,1211089006
abboip,37.75392,-122.40313,1,1211089067
abboip,37.74533,-122.40424,1,1211089130
abboip,37.74318,-122.40385,1,1211089192
abboip,37.74246,-122.40318,1,1211089245
abboip,37.74246,-122.40318,0,1211089247
abboip,37.74249,-122.40329,0,1211089308
abboip,37.74521,-122.40403,0,1211089367
abboip,37.74842,-122.40388,0,1211089430
abboip,37.7529,-122.40702,0,1211089476
abboip,37.75287,-122.40832,1,1211089517
abboip,37.75272,-122.41104,1,1211089577
abboip,37.75242,-122.41607,1,1211089654
abboip,37.75826,-122.41682,1,1211089710
abboip,37.76022,-122.41703,1,1211089780
abboip,37.76282,-122.41726,1,1211089831
abboip,37.76505,-122.42038,1,1211089882
abboip,37.76495,-122.42161,0,1211089884
abboip,37.7648,-122.42276,0,1211089947
abboip,37.7648,-122.42275,1,1211089956
abboip,37.76946,-122.42455,1,1211090070
abboip,37.77132,-122.42409,1,1211090120
abboip,37.77285,-122.42222,1,1211090181
abboip,37.77585,-122.42095,1,1211090245
abboip,37.7806,-122.42204,1,1211090301
abboip,37.78571,-122.42306,1,1211090376
abboip,37.78753,-122.42168,1,1211090422
abboip,37.78803,-122.42168,1,1211090482
abboip,37.78869,-122.42029,1,1211090515
abboip,37.78876,-122.42005,0,1211090521
abboip,37.78882,-122.42022,1,1211090545
abboip,37.78881,-122.41699,1,1211090599
abboip,37.78675,-122.41647,1,1211090659
abboip,37.78146,-122.41562,1,1211090719
abboip,37.77752,-122.41324,1,1211090780
abboip,37.77663,-122.40797,1,1211090850
abboip,37.78003,-122.40363,1,1211090900
abboip,37.78172,-122.4013,1,1211090962
abboip,37.78184,-122.40095,1,1211090999
abboip,37.77876,-122.39708,1,1211091064
abboip,37.77697,-122.39513,1,1211091104
abboip,37.77696,-122.39514,1,1211091114
abboip,37.77695,-122.39515,1,1211091168
abboip,37.77645,-122.3958,0,1211091184
abboip,37.77612,-122.39625,1,1211091193
abboip,37.77118,-122.40245,1,1211091250
abboip,37.76975,-122.405,1,1211091310
abboip,37.76928,-122.40747,1,1211091371
